(0, 1, 4, 2, 8, 3, 5, 12, 6, 9, 10, 7, 13, 11, 14, 15): [[638, 977, 593], [974, 956, 616]]
(0, 4, 1, 5, 2, 3, 8, 6, 12, 7, 9, 13, 10, 14, 11, 15): [[575, 596, 150], [657, 443, 213]]
(0, 4, 1, 2, 5, 3, 6, 8, 12, 7, 9, 13, 10, 14, 11, 15): [[94, 417, 47], [500, 988, 712]]
(0, 4, 1, 8, 2, 12, 5, 3, 6, 7, 9, 10, 13, 14, 11, 15): [[174, 451, 134], [257, 684, 552]]
(0, 4, 1, 2, 5, 6, 3, 8, 7, 12, 9, 10, 13, 14, 11, 15): [[947, 846, 166], [994, 367, 327]]
(0, 4, 1, 8, 2, 5, 12, 3, 9, 6, 13, 7, 10, 11, 14, 15): [[264, 434, 195], [75, 138, 58]]
(0, 4, 8, 1, 12, 2, 5, 3, 9, 6, 13, 10, 7, 14, 11, 15): [[313, 563, 360], [181, 756, 472]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 12, 13, 10, 11, 14, 15): [[351, 808, 627], [588, 371, 27]]
(0, 4, 8, 12, 1, 2, 3, 5, 6, 9, 10, 13, 7, 14, 11, 15): [[312, 810, 533], [57, 908, 673]]
(0, 1, 4, 2, 3, 5, 8, 6, 12, 7, 9, 13, 10, 14, 11, 15): [[155, 729, 193], [109, 212, 108]]
(0, 4, 1, 8, 12, 5, 2, 6, 3, 9, 13, 7, 10, 14, 11, 15): [[301, 284, 83], [350, 476, 282]]
(0, 1, 2, 4, 8, 3, 5, 9, 12, 6, 10, 7, 13, 11, 14, 15): [[672, 989, 980], [484, 448, 266]]
(0, 1, 4, 8, 2, 3, 5, 9, 12, 6, 13, 10, 7, 11, 14, 15): [[595, 580, 514], [757, 754, 259]]
(0, 1, 4, 8, 5, 9, 12, 2, 3, 13, 6, 7, 10, 11, 14, 15): [[103, 184, 146], [204, 818, 87]]
(0, 1, 4, 5, 2, 3, 8, 9, 6, 7, 12, 13, 10, 11, 14, 15): [[281, 870, 236], [528, 795, 2]]
(0, 1, 4, 8, 2, 12, 5, 3, 9, 6, 13, 10, 7, 11, 14, 15): [[754, 595, 523], [573, 656, 295]]
(0, 4, 1, 5, 8, 12, 2, 3, 9, 6, 13, 7, 10, 14, 11, 15): [[109, 275, 38], [85, 268, 39]]
(0, 1, 2, 4, 8, 3, 5, 12, 9, 6, 10, 7, 13, 11, 14, 15): [[738, 924, 704], [826, 733, 479]]
(0, 4, 8, 1, 12, 5, 9, 2, 13, 3, 6, 10, 7, 11, 14, 15): [[492, 146, 141], [991, 856, 306]]
(0, 4, 1, 8, 12, 5, 2, 9, 3, 6, 13, 7, 10, 14, 11, 15): [[827, 951, 301], [308, 744, 278]]
(0, 1, 2, 3, 4, 5, 8, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[340, 910, 545], [641, 833, 101]]
(0, 1, 2, 4, 3, 5, 8, 9, 12, 6, 7, 13, 10, 11, 14, 15): [[639, 640, 414], [788, 484, 115]]
(0, 1, 4, 2, 5, 3, 8, 12, 6, 9, 7, 13, 10, 11, 14, 15): [[387, 823, 291], [440, 589, 220]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[50, 906, 731], [385, 835, 212]]
(0, 1, 4, 2, 8, 3, 5, 9, 12, 6, 10, 13, 7, 11, 14, 15): [[927, 181, 168], [844, 158, 64]]
(0, 1, 2, 4, 3, 8, 12, 5, 9, 6, 10, 7, 13, 11, 14, 15): [[236, 843, 645], [503, 904, 553]]
(0, 4, 1, 5, 8, 2, 12, 3, 6, 9, 7, 13, 10, 14, 11, 15): [[840, 765, 145], [342, 316, 86]]
(0, 1, 4, 8, 2, 3, 5, 9, 12, 6, 10, 13, 7, 11, 14, 15): [[648, 157, 151], [681, 167, 105]]
(0, 4, 8, 12, 1, 2, 5, 6, 3, 9, 7, 13, 10, 14, 11, 15): [[617, 957, 172], [162, 768, 568]]
(0, 4, 8, 1, 12, 5, 2, 9, 6, 13, 3, 10, 7, 14, 11, 15): [[829, 330, 148], [877, 911, 497]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 3, 10, 7, 14, 11, 15): [[899, 439, 221], [370, 882, 362]]
(0, 4, 1, 8, 2, 12, 3, 5, 6, 9, 10, 7, 13, 14, 11, 15): [[582, 954, 474], [284, 476, 422]]
(0, 1, 4, 2, 3, 8, 12, 5, 9, 13, 6, 7, 10, 11, 14, 15): [[17, 602, 257], [44, 899, 131]]
(0, 4, 1, 5, 2, 6, 8, 12, 3, 7, 9, 13, 10, 14, 11, 15): [[712, 273, 22], [602, 200, 73]]
(0, 1, 4, 5, 8, 12, 9, 2, 13, 3, 6, 7, 10, 11, 14, 15): [[628, 931, 283], [212, 602, 74]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 3, 10, 14, 7, 11, 15): [[840, 312, 153], [579, 559, 372]]
(0, 1, 2, 4, 8, 3, 12, 5, 9, 6, 10, 7, 13, 11, 14, 15): [[917, 928, 855], [829, 739, 598]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 10, 11, 13, 14, 15): [[318, 707, 199], [616, 130, 71]]
(0, 1, 4, 8, 5, 12, 9, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[437, 303, 198], [365, 945, 165]]
(0, 4, 8, 12, 1, 2, 3, 5, 6, 9, 13, 7, 10, 14, 11, 15): [[245, 913, 467], [83, 988, 665]]
(0, 1, 2, 4, 3, 8, 5, 12, 6, 9, 7, 10, 13, 11, 14, 15): [[267, 657, 385], [541, 605, 270]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 13, 6, 10, 7, 11, 14, 15): [[713, 902, 884], [743, 655, 122]]
(0, 1, 2, 4, 8, 3, 5, 12, 9, 6, 10, 13, 7, 11, 14, 15): [[404, 709, 574], [715, 897, 471]]
(0, 1, 4, 2, 5, 8, 3, 12, 6, 9, 7, 13, 10, 11, 14, 15): [[477, 663, 270], [926, 990, 341]]
(0, 4, 8, 12, 1, 2, 5, 9, 3, 6, 10, 13, 14, 7, 11, 15): [[616, 479, 466], [138, 584, 439]]
(0, 1, 4, 5, 2, 8, 3, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[917, 790, 413], [795, 663, 209]]
(0, 1, 2, 4, 3, 8, 5, 6, 12, 9, 7, 10, 13, 11, 14, 15): [[213, 374, 206], [689, 406, 317]]
(0, 1, 4, 8, 5, 2, 12, 3, 9, 13, 6, 7, 10, 11, 14, 15): [[811, 582, 314], [970, 864, 238]]
(0, 4, 1, 2, 5, 6, 8, 3, 12, 7, 9, 13, 10, 14, 11, 15): [[167, 235, 34], [915, 830, 548]]
(0, 1, 2, 4, 3, 5, 8, 12, 9, 6, 7, 13, 10, 11, 14, 15): [[263, 537, 307], [808, 931, 311]]
(0, 4, 8, 12, 1, 2, 5, 6, 9, 10, 13, 3, 14, 7, 11, 15): [[809, 397, 140], [228, 391, 353]]
(0, 1, 4, 8, 2, 3, 5, 9, 12, 13, 6, 10, 7, 11, 14, 15): [[601, 984, 947], [411, 680, 92]]
(0, 1, 4, 5, 8, 2, 12, 3, 9, 6, 13, 7, 10, 11, 14, 15): [[508, 607, 234], [522, 674, 210]]
(0, 1, 4, 2, 5, 3, 6, 8, 7, 12, 9, 13, 10, 11, 14, 15): [[318, 822, 230], [655, 633, 193]]
(0, 4, 8, 12, 1, 2, 5, 9, 6, 3, 10, 13, 14, 7, 11, 15): [[912, 968, 673], [41, 893, 716]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 9, 13, 10, 11, 14, 15): [[78, 743, 209], [513, 791, 160]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 10, 13, 7, 11, 14, 15): [[168, 633, 618], [793, 911, 288]]
(0, 4, 1, 2, 5, 8, 3, 12, 6, 7, 9, 13, 10, 14, 11, 15): [[76, 487, 57], [195, 895, 445]]
(0, 4, 1, 2, 8, 5, 12, 6, 3, 7, 9, 10, 13, 14, 11, 15): [[354, 429, 135], [552, 608, 474]]
(0, 4, 8, 1, 12, 2, 5, 9, 3, 13, 6, 10, 7, 14, 11, 15): [[515, 321, 251], [544, 870, 430]]
(0, 1, 4, 2, 3, 5, 8, 6, 12, 9, 7, 13, 10, 11, 14, 15): [[794, 879, 423], [522, 340, 136]]
(0, 1, 2, 4, 3, 8, 5, 12, 9, 6, 10, 13, 7, 11, 14, 15): [[449, 785, 722], [794, 908, 477]]
(0, 4, 1, 2, 3, 8, 5, 6, 12, 7, 9, 10, 13, 14, 11, 15): [[347, 831, 278], [845, 912, 835]]
(0, 1, 4, 8, 2, 5, 3, 12, 9, 6, 13, 10, 7, 11, 14, 15): [[955, 869, 706], [813, 950, 384]]
(0, 1, 2, 3, 4, 5, 8, 6, 7, 12, 9, 10, 13, 11, 14, 15): [[98, 741, 400], [989, 772, 614]]
(0, 1, 2, 3, 4, 8, 12, 5, 9, 6, 10, 7, 11, 13, 14, 15): [[247, 939, 902], [284, 533, 480]]
(0, 1, 4, 2, 3, 8, 5, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[14, 756, 129], [24, 851, 117]]
(0, 4, 1, 8, 2, 5, 12, 6, 3, 9, 7, 13, 10, 14, 11, 15): [[302, 306, 92], [676, 778, 479]]
(0, 1, 4, 2, 8, 5, 3, 12, 9, 6, 7, 13, 10, 11, 14, 15): [[743, 785, 376], [260, 266, 120]]
(0, 4, 8, 1, 12, 2, 5, 6, 3, 9, 7, 10, 13, 14, 11, 15): [[978, 733, 187], [994, 946, 811]]
(0, 4, 8, 1, 12, 5, 2, 9, 6, 3, 13, 10, 7, 14, 11, 15): [[828, 588, 270], [427, 720, 411]]
(0, 1, 2, 4, 3, 5, 6, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[338, 890, 221], [890, 382, 260]]
(0, 1, 4, 5, 8, 9, 12, 2, 3, 13, 6, 7, 10, 11, 14, 15): [[735, 603, 161], [552, 589, 23]]
(0, 4, 1, 8, 5, 12, 9, 2, 13, 3, 6, 7, 10, 14, 11, 15): [[805, 687, 232], [383, 771, 229]]
(0, 4, 8, 12, 1, 2, 5, 9, 3, 6, 10, 13, 7, 14, 11, 15): [[822, 850, 698], [226, 838, 547]]
(0, 4, 8, 1, 12, 2, 3, 5, 9, 6, 10, 13, 7, 14, 11, 15): [[580, 581, 540], [382, 845, 607]]
(0, 1, 4, 8, 5, 2, 12, 9, 3, 13, 6, 7, 10, 11, 14, 15): [[764, 518, 332], [846, 871, 271]]
(0, 4, 1, 8, 5, 12, 2, 6, 9, 3, 13, 7, 10, 14, 11, 15): [[629, 484, 125], [691, 867, 418]]
(0, 4, 8, 12, 1, 5, 9, 13, 2, 3, 6, 10, 7, 14, 11, 15): [[980, 462, 407], [30, 572, 180]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 3, 6, 10, 14, 7, 11, 15): [[743, 430, 357], [148, 950, 464]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 12, 10, 11, 13, 14, 15): [[20, 695, 505], [503, 432, 117]]
(0, 4, 1, 2, 5, 3, 6, 7, 8, 12, 9, 13, 10, 14, 11, 15): [[265, 942, 45], [339, 117, 77]]
(0, 4, 8, 1, 12, 2, 5, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[908, 845, 74], [593, 682, 591]]
(0, 4, 1, 2, 5, 6, 3, 7, 8, 12, 9, 13, 10, 14, 11, 15): [[139, 873, 54], [291, 504, 375]]
(0, 1, 4, 5, 2, 3, 8, 12, 6, 9, 7, 13, 10, 11, 14, 15): [[423, 958, 252], [546, 846, 244]]
(0, 1, 2, 3, 4, 8, 5, 6, 9, 12, 7, 10, 13, 11, 14, 15): [[317, 656, 442], [685, 441, 220]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 10, 11, 14, 15): [[161, 969, 339], [802, 622, 188]]
(0, 1, 4, 2, 3, 5, 6, 8, 12, 7, 9, 13, 10, 14, 11, 15): [[122, 490, 141], [769, 992, 454]]
(0, 4, 8, 12, 1, 2, 3, 5, 6, 7, 9, 13, 10, 14, 11, 15): [[67, 909, 132], [26, 561, 486]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 3, 7, 10, 14, 11, 15): [[883, 880, 192], [1, 192, 91]]
(0, 1, 2, 3, 4, 5, 8, 6, 12, 7, 9, 10, 13, 11, 14, 15): [[103, 471, 222], [833, 906, 494]]
(0, 1, 4, 2, 5, 3, 8, 12, 6, 9, 7, 13, 10, 14, 11, 15): [[482, 694, 242], [556, 534, 252]]
(0, 4, 1, 8, 12, 2, 3, 5, 6, 9, 7, 13, 10, 14, 11, 15): [[152, 843, 323], [78, 687, 382]]
(0, 1, 4, 2, 5, 3, 6, 8, 7, 9, 12, 13, 10, 11, 14, 15): [[725, 701, 230], [755, 276, 103]]
(0, 4, 1, 8, 2, 12, 5, 3, 6, 9, 10, 7, 13, 14, 11, 15): [[928, 949, 515], [348, 404, 274]]
(0, 4, 1, 8, 12, 5, 2, 3, 9, 6, 13, 7, 10, 14, 11, 15): [[339, 938, 146], [109, 801, 213]]
(0, 4, 1, 5, 8, 12, 2, 6, 3, 9, 13, 7, 10, 14, 11, 15): [[862, 845, 124], [429, 508, 160]]
(0, 4, 1, 5, 8, 12, 9, 2, 13, 6, 3, 7, 10, 14, 11, 15): [[747, 956, 50], [294, 927, 233]]
(0, 4, 8, 1, 12, 5, 9, 2, 13, 6, 3, 7, 10, 14, 11, 15): [[983, 504, 110], [477, 658, 256]]
(0, 1, 2, 4, 3, 8, 5, 12, 9, 6, 7, 10, 13, 11, 14, 15): [[451, 674, 408], [541, 487, 222]]
(0, 1, 2, 3, 4, 8, 5, 6, 12, 9, 7, 10, 13, 11, 14, 15): [[43, 870, 461], [530, 878, 529]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 9, 10, 13, 11, 14, 15): [[267, 866, 257], [855, 264, 208]]
(0, 4, 8, 12, 1, 2, 5, 3, 6, 9, 13, 10, 7, 14, 11, 15): [[587, 984, 476], [154, 780, 479]]
(0, 4, 8, 1, 12, 5, 2, 6, 3, 9, 13, 7, 10, 14, 11, 15): [[929, 670, 162], [605, 778, 483]]
(0, 4, 1, 2, 5, 6, 3, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[279, 948, 47], [156, 245, 196]]
(0, 4, 1, 8, 12, 5, 9, 2, 3, 13, 6, 7, 10, 11, 14, 15): [[234, 951, 416], [70, 952, 125]]
(0, 4, 1, 2, 3, 5, 6, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[88, 460, 54], [486, 614, 612]]
(0, 4, 8, 12, 1, 2, 5, 6, 9, 3, 13, 10, 7, 14, 11, 15): [[833, 429, 77], [663, 713, 626]]
(0, 1, 4, 8, 5, 9, 2, 12, 3, 13, 6, 10, 7, 11, 14, 15): [[667, 818, 800], [285, 611, 102]]
(0, 1, 4, 5, 2, 3, 6, 7, 8, 12, 9, 13, 10, 11, 14, 15): [[187, 714, 73], [831, 940, 76]]
(0, 4, 8, 1, 2, 12, 3, 5, 9, 6, 10, 13, 7, 14, 11, 15): [[727, 454, 379], [598, 525, 446]]
(0, 1, 2, 3, 4, 5, 6, 8, 7, 12, 9, 10, 13, 14, 11, 15): [[35, 144, 55], [940, 747, 684]]
(0, 4, 1, 2, 8, 3, 5, 12, 6, 9, 10, 7, 13, 14, 11, 15): [[472, 635, 354], [792, 913, 597]]
(0, 1, 2, 3, 4, 5, 6, 8, 7, 9, 10, 11, 12, 13, 14, 15): [[35, 870, 620], [712, 184, 110]]
(0, 1, 4, 8, 2, 3, 5, 12, 9, 6, 10, 13, 7, 11, 14, 15): [[965, 395, 374], [844, 392, 239]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 3, 6, 10, 7, 11, 14, 15): [[584, 639, 547], [91, 998, 390]]
(0, 1, 4, 2, 3, 5, 6, 8, 12, 7, 9, 10, 13, 14, 11, 15): [[410, 718, 233], [969, 683, 530]]
(0, 4, 1, 8, 2, 12, 5, 3, 9, 6, 13, 10, 7, 14, 11, 15): [[627, 905, 566], [405, 919, 531]]
(0, 4, 8, 12, 1, 2, 3, 5, 6, 9, 10, 13, 14, 7, 11, 15): [[713, 768, 691], [49, 568, 553]]
(0, 4, 8, 1, 12, 5, 2, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[629, 958, 26], [250, 732, 386]]
(0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 11, 12, 13, 14, 15): [[332, 457, 341], [573, 173, 69]]
(0, 4, 1, 2, 8, 5, 6, 12, 3, 7, 9, 10, 13, 14, 11, 15): [[335, 260, 77], [567, 314, 300]]
(0, 4, 8, 1, 12, 2, 5, 3, 9, 6, 13, 7, 10, 14, 11, 15): [[167, 313, 163], [75, 410, 195]]
(0, 4, 1, 8, 12, 5, 9, 13, 2, 6, 3, 7, 10, 14, 11, 15): [[670, 611, 56], [195, 917, 175]]
(0, 1, 4, 2, 8, 3, 5, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[715, 988, 653], [620, 776, 247]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 12, 10, 13, 11, 14, 15): [[212, 583, 365], [845, 423, 72]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 11, 13, 14, 15): [[820, 717, 335], [919, 197, 92]]
(0, 4, 1, 2, 5, 6, 3, 8, 12, 7, 9, 10, 13, 14, 11, 15): [[127, 404, 50], [774, 958, 845]]
(0, 4, 1, 8, 2, 5, 12, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[773, 824, 169], [685, 733, 487]]
(0, 4, 1, 2, 8, 5, 12, 3, 6, 9, 7, 10, 13, 14, 11, 15): [[571, 495, 213], [400, 337, 240]]
(0, 4, 1, 2, 8, 3, 5, 12, 6, 7, 9, 10, 13, 14, 11, 15): [[154, 420, 122], [195, 322, 277]]
(0, 1, 4, 2, 8, 3, 5, 12, 6, 9, 7, 13, 10, 14, 11, 15): [[446, 883, 389], [396, 530, 319]]
(0, 1, 4, 5, 2, 3, 8, 9, 6, 12, 7, 13, 10, 11, 14, 15): [[889, 934, 253], [862, 659, 82]]
(0, 4, 8, 12, 1, 2, 5, 6, 3, 9, 7, 10, 13, 14, 11, 15): [[689, 945, 239], [308, 648, 537]]
(0, 1, 2, 3, 4, 8, 5, 12, 6, 9, 10, 7, 13, 11, 14, 15): [[108, 525, 378], [380, 486, 393]]
(0, 4, 1, 8, 12, 5, 2, 3, 6, 9, 7, 13, 10, 14, 11, 15): [[400, 771, 189], [265, 756, 422]]
(0, 1, 4, 8, 12, 5, 9, 13, 2, 3, 6, 10, 7, 11, 14, 15): [[588, 321, 283], [157, 670, 61]]
(0, 4, 1, 2, 5, 6, 8, 12, 3, 7, 9, 10, 13, 14, 11, 15): [[490, 484, 75], [763, 522, 454]]
(0, 1, 2, 3, 4, 5, 8, 6, 12, 7, 9, 13, 10, 11, 14, 15): [[60, 387, 154], [573, 881, 480]]
(0, 1, 4, 8, 2, 5, 3, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[832, 893, 567], [847, 923, 271]]
(0, 1, 4, 2, 5, 8, 3, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[972, 964, 634], [485, 420, 87]]
(0, 4, 8, 12, 1, 2, 5, 6, 3, 7, 9, 10, 13, 14, 11, 15): [[865, 873, 4], [42, 719, 718]]
(0, 1, 2, 4, 8, 3, 12, 5, 9, 6, 10, 7, 11, 13, 14, 15): [[651, 826, 761], [935, 798, 681]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 3, 13, 7, 10, 14, 11, 15): [[607, 654, 200], [131, 845, 488]]
(0, 4, 1, 8, 5, 12, 2, 3, 9, 6, 13, 7, 10, 14, 11, 15): [[769, 972, 316], [472, 915, 320]]
(0, 1, 2, 4, 3, 8, 5, 12, 9, 6, 10, 7, 13, 11, 14, 15): [[453, 817, 654], [999, 864, 624]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[21, 819, 154], [828, 841, 767]]
(0, 1, 4, 2, 5, 3, 8, 9, 12, 6, 7, 13, 10, 11, 14, 15): [[305, 188, 111], [940, 428, 120]]
(0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 12, 13, 10, 11, 14, 15): [[259, 942, 351], [514, 592, 67]]
(0, 1, 4, 2, 3, 5, 8, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[368, 841, 447], [638, 971, 276]]
(0, 1, 4, 2, 8, 3, 5, 12, 9, 13, 6, 10, 7, 11, 14, 15): [[204, 530, 422], [313, 714, 207]]
(0, 1, 2, 4, 3, 8, 5, 9, 12, 13, 6, 7, 10, 11, 14, 15): [[969, 966, 798], [877, 709, 124]]
(0, 1, 4, 2, 3, 5, 6, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[236, 632, 205], [813, 712, 406]]
(0, 1, 2, 3, 4, 8, 5, 6, 9, 10, 12, 7, 11, 13, 14, 15): [[112, 778, 649], [854, 591, 558]]
(0, 4, 8, 1, 12, 5, 9, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[748, 599, 348], [90, 933, 97]]
(0, 4, 1, 5, 8, 2, 12, 6, 3, 9, 7, 13, 10, 14, 11, 15): [[658, 804, 120], [177, 229, 82]]
(0, 4, 8, 12, 1, 2, 5, 6, 9, 13, 10, 14, 3, 7, 11, 15): [[697, 421, 58], [5, 588, 555]]
(0, 1, 4, 2, 8, 3, 5, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[666, 960, 720], [772, 847, 272]]
(0, 1, 2, 3, 4, 5, 8, 6, 7, 9, 12, 10, 13, 11, 14, 15): [[514, 778, 382], [852, 380, 131]]
(0, 1, 4, 5, 8, 12, 2, 9, 3, 13, 6, 7, 10, 11, 14, 15): [[803, 706, 240], [428, 556, 115]]
(0, 1, 2, 3, 4, 8, 5, 6, 9, 7, 10, 12, 11, 13, 14, 15): [[594, 658, 469], [701, 250, 144]]
(0, 4, 8, 12, 1, 5, 2, 6, 9, 3, 13, 7, 10, 14, 11, 15): [[916, 639, 96], [220, 408, 336]]
(0, 1, 2, 4, 3, 8, 5, 6, 9, 12, 10, 7, 13, 11, 14, 15): [[864, 772, 504], [756, 389, 226]]
(0, 4, 8, 12, 1, 5, 2, 6, 9, 13, 3, 10, 7, 14, 11, 15): [[918, 798, 265], [128, 686, 446]]
(0, 1, 4, 2, 5, 3, 6, 7, 8, 12, 9, 13, 10, 14, 11, 15): [[191, 877, 100], [885, 778, 334]]
(0, 4, 8, 12, 1, 5, 2, 9, 13, 3, 6, 7, 10, 14, 11, 15): [[389, 894, 219], [34, 666, 195]]
(0, 1, 4, 5, 8, 2, 12, 3, 9, 13, 6, 7, 10, 11, 14, 15): [[57, 324, 80], [123, 814, 86]]
(0, 1, 2, 4, 8, 3, 12, 5, 6, 9, 10, 7, 13, 14, 11, 15): [[293, 713, 615], [417, 850, 783]]
(0, 4, 1, 8, 2, 5, 12, 3, 9, 6, 13, 10, 7, 11, 14, 15): [[711, 527, 320], [928, 810, 421]]
(0, 1, 2, 3, 4, 8, 5, 6, 12, 9, 10, 7, 13, 11, 14, 15): [[201, 817, 521], [640, 673, 633]]
(0, 4, 8, 12, 1, 2, 5, 6, 9, 3, 10, 13, 14, 7, 11, 15): [[891, 672, 432], [137, 733, 629]]
(0, 4, 1, 8, 5, 12, 9, 2, 13, 3, 6, 7, 10, 11, 14, 15): [[714, 919, 368], [278, 940, 192]]
(0, 4, 1, 2, 8, 12, 5, 3, 6, 9, 10, 7, 13, 14, 11, 15): [[487, 350, 189], [791, 566, 451]]
(0, 4, 1, 8, 12, 5, 9, 13, 2, 3, 6, 7, 10, 14, 11, 15): [[536, 610, 176], [230, 990, 235]]
(0, 4, 8, 12, 1, 5, 2, 6, 3, 9, 13, 7, 10, 14, 11, 15): [[38, 71, 7], [56, 667, 359]]
(0, 1, 4, 8, 2, 3, 12, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[718, 529, 528], [957, 911, 474]]
(0, 1, 2, 3, 4, 8, 5, 6, 12, 7, 9, 10, 13, 11, 14, 15): [[250, 963, 500], [869, 796, 609]]
(0, 4, 1, 8, 2, 12, 5, 6, 3, 7, 9, 10, 13, 14, 11, 15): [[793, 655, 167], [905, 784, 666]]
(0, 4, 1, 8, 5, 12, 9, 13, 2, 3, 6, 7, 10, 14, 11, 15): [[798, 228, 98], [540, 535, 126]]
(0, 1, 2, 3, 4, 8, 5, 12, 6, 9, 7, 13, 10, 11, 14, 15): [[8, 674, 268], [162, 967, 354]]
(0, 4, 1, 8, 12, 5, 9, 13, 2, 3, 6, 10, 7, 11, 14, 15): [[618, 436, 370], [253, 821, 157]]
(0, 4, 8, 1, 12, 2, 3, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[206, 287, 263], [186, 687, 417]]
(0, 4, 8, 1, 12, 2, 5, 9, 3, 6, 10, 13, 7, 14, 11, 15): [[789, 586, 497], [489, 727, 447]]
(0, 4, 8, 12, 1, 5, 2, 9, 13, 6, 3, 7, 10, 14, 11, 15): [[873, 596, 176], [223, 635, 324]]
(0, 4, 1, 8, 12, 5, 9, 2, 13, 3, 6, 7, 10, 11, 14, 15): [[547, 974, 733], [74, 639, 114]]
(0, 1, 4, 8, 5, 2, 3, 9, 12, 13, 6, 7, 10, 11, 14, 15): [[778, 711, 439], [866, 855, 199]]
(0, 4, 8, 12, 1, 5, 2, 9, 13, 6, 10, 3, 14, 7, 11, 15): [[945, 383, 339], [246, 653, 402]]
(0, 1, 4, 5, 2, 3, 8, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[554, 671, 333], [966, 915, 191]]
(0, 1, 4, 8, 2, 5, 9, 3, 12, 13, 6, 10, 7, 11, 14, 15): [[880, 526, 490], [963, 625, 68]]
(0, 4, 1, 2, 5, 6, 8, 3, 12, 7, 9, 10, 13, 14, 11, 15): [[826, 750, 179], [872, 483, 373]]
(0, 4, 1, 2, 5, 8, 6, 3, 12, 7, 9, 13, 10, 14, 11, 15): [[280, 870, 118], [506, 984, 652]]
(0, 4, 1, 5, 8, 2, 12, 3, 9, 6, 13, 7, 10, 11, 14, 15): [[331, 519, 159], [387, 750, 193]]
(0, 1, 4, 5, 8, 2, 3, 12, 9, 13, 6, 7, 10, 11, 14, 15): [[39, 435, 247], [58, 896, 31]]
(0, 4, 1, 2, 8, 5, 3, 6, 12, 7, 9, 10, 13, 14, 11, 15): [[748, 355, 155], [537, 141, 140]]
(0, 4, 1, 2, 5, 3, 6, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[80, 664, 39], [974, 994, 921]]
(0, 1, 2, 4, 8, 3, 5, 9, 12, 13, 6, 10, 7, 11, 14, 15): [[424, 771, 696], [584, 917, 277]]
(0, 1, 4, 8, 2, 12, 3, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[754, 386, 376], [984, 554, 446]]
(0, 1, 4, 5, 8, 9, 2, 12, 3, 13, 6, 7, 10, 11, 14, 15): [[911, 701, 422], [97, 116, 11]]
(0, 4, 8, 12, 1, 2, 5, 3, 9, 6, 10, 13, 14, 7, 11, 15): [[458, 498, 374], [309, 965, 794]]
(0, 4, 1, 8, 2, 12, 3, 5, 6, 7, 9, 13, 10, 14, 11, 15): [[67, 795, 212], [71, 907, 438]]
(0, 1, 4, 5, 8, 2, 3, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[950, 961, 336], [854, 947, 182]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 10, 14, 3, 7, 11, 15): [[656, 137, 86], [542, 980, 619]]
