(0, 4, 2, 8, 6, 12, 10, 1, 14, 5, 3, 9, 7, 13, 11, 15): [[659, 973], [488, 393], [728, 696], [211, 923]]
(0, 4, 1, 5, 2, 8, 6, 12, 3, 9, 7, 13, 10, 14, 11, 15): [[343, 670], [984, 204], [234, 443], [318, 219]]
(0, 8, 1, 9, 2, 4, 10, 12, 3, 5, 11, 13, 6, 14, 7, 15): [[774, 198], [54, 300], [103, 567], [945, 929]]
(0, 2, 8, 4, 10, 6, 12, 1, 14, 3, 9, 5, 11, 7, 13, 15): [[412, 162], [578, 325], [387, 145], [499, 629]]
(0, 8, 1, 9, 4, 2, 12, 10, 5, 3, 13, 11, 6, 14, 7, 15): [[764, 149], [315, 325], [746, 856], [912, 367]]
(0, 8, 2, 1, 4, 10, 9, 3, 12, 6, 5, 11, 14, 13, 7, 15): [[766, 877], [63, 259], [617, 882], [432, 798]]
(0, 1, 2, 8, 3, 4, 9, 10, 5, 6, 11, 12, 7, 13, 14, 15): [[626, 547], [521, 868], [845, 560], [399, 191]]
(0, 4, 8, 2, 12, 6, 1, 10, 5, 14, 9, 3, 13, 7, 11, 15): [[443, 245], [960, 371], [795, 503], [551, 817]]
(0, 1, 2, 4, 8, 3, 5, 9, 6, 10, 12, 7, 11, 13, 14, 15): [[52, 805], [38, 308], [48, 301], [410, 760]]
(0, 1, 2, 3, 8, 9, 4, 10, 5, 11, 6, 7, 12, 13, 14, 15): [[418, 580], [321, 835], [777, 512], [448, 110]]
(0, 8, 4, 12, 2, 10, 6, 1, 14, 9, 5, 13, 3, 11, 7, 15): [[325, 229], [118, 552], [16, 592], [2, 714]]
(0, 8, 1, 4, 9, 12, 5, 2, 13, 10, 3, 6, 11, 14, 7, 15): [[904, 349], [516, 339], [321, 642], [471, 280]]
(0, 8, 1, 9, 2, 10, 4, 3, 12, 11, 5, 13, 6, 14, 7, 15): [[900, 137], [414, 596], [597, 660], [959, 213]]
(0, 4, 1, 2, 8, 5, 6, 12, 3, 9, 10, 7, 13, 14, 11, 15): [[454, 936], [718, 363], [110, 183], [792, 964]]
(0, 8, 2, 1, 10, 4, 9, 3, 12, 6, 11, 5, 14, 13, 7, 15): [[408, 274], [389, 879], [890, 686], [337, 495]]
(0, 4, 2, 6, 8, 12, 1, 5, 10, 14, 3, 7, 9, 13, 11, 15): [[603, 946], [383, 7], [854, 733], [241, 391]]
(0, 4, 8, 12, 1, 2, 5, 6, 9, 10, 13, 14, 3, 7, 11, 15): [[638, 707], [859, 296], [139, 338], [391, 732]]
(0, 8, 1, 2, 4, 9, 10, 3, 12, 5, 6, 11, 13, 14, 7, 15): [[561, 383], [601, 639], [950, 733], [398, 307]]
(0, 4, 2, 6, 8, 1, 12, 5, 10, 3, 14, 7, 9, 13, 11, 15): [[368, 753], [845, 153], [679, 737], [177, 456]]
(0, 8, 1, 4, 2, 9, 12, 5, 10, 3, 6, 13, 11, 14, 7, 15): [[276, 476], [131, 517], [86, 704], [232, 710]]
(0, 8, 1, 4, 9, 12, 5, 13, 2, 10, 3, 6, 11, 14, 7, 15): [[719, 485], [197, 446], [26, 743], [720, 710]]
(0, 8, 1, 2, 9, 4, 10, 3, 12, 5, 11, 6, 13, 14, 7, 15): [[880, 810], [246, 667], [758, 740], [960, 885]]
(0, 4, 2, 8, 1, 6, 12, 5, 10, 3, 9, 14, 7, 13, 11, 15): [[474, 262], [685, 116], [656, 348], [727, 448]]
(0, 1, 8, 9, 2, 4, 3, 10, 5, 12, 11, 13, 6, 7, 14, 15): [[625, 181], [523, 637], [522, 462], [521, 148]]
(0, 4, 8, 2, 1, 12, 6, 5, 10, 9, 3, 14, 13, 7, 11, 15): [[328, 923], [348, 716], [152, 956], [61, 396]]
(0, 4, 2, 1, 8, 6, 5, 3, 12, 10, 9, 7, 14, 13, 11, 15): [[220, 696], [453, 465], [831, 975], [160, 386]]
(0, 1, 8, 4, 9, 5, 12, 13, 2, 3, 10, 6, 11, 7, 14, 15): [[520, 595], [256, 523], [35, 864], [769, 730]]
(0, 8, 1, 4, 9, 12, 2, 10, 5, 13, 3, 6, 11, 14, 7, 15): [[532, 141], [671, 942], [220, 609], [650, 808]]
(0, 4, 8, 12, 2, 6, 1, 10, 5, 14, 9, 13, 3, 7, 11, 15): [[762, 392], [917, 125], [201, 437], [16, 52]]
(0, 4, 8, 1, 12, 5, 9, 2, 13, 6, 10, 3, 14, 7, 11, 15): [[861, 689], [826, 620], [185, 930], [862, 809]]
(0, 4, 8, 2, 12, 1, 6, 10, 5, 9, 14, 3, 13, 7, 11, 15): [[690, 938], [964, 942], [167, 609], [160, 836]]
(0, 2, 1, 4, 3, 6, 5, 8, 7, 10, 9, 12, 11, 14, 13, 15): [[156, 946], [534, 812], [719, 526], [477, 486]]
(0, 2, 8, 10, 1, 3, 4, 9, 6, 11, 12, 14, 5, 7, 13, 15): [[326, 413], [146, 867], [939, 248], [358, 821]]
(0, 1, 8, 4, 9, 2, 5, 12, 3, 10, 13, 6, 11, 7, 14, 15): [[893, 709], [574, 723], [236, 466], [888, 462]]
(0, 1, 8, 4, 9, 2, 5, 3, 12, 10, 13, 6, 11, 7, 14, 15): [[681, 958], [432, 735], [98, 204], [352, 88]]
(0, 4, 1, 8, 5, 2, 12, 6, 9, 3, 13, 10, 7, 14, 11, 15): [[515, 981], [661, 364], [372, 982], [216, 240]]
(0, 1, 8, 9, 2, 3, 4, 5, 10, 11, 12, 13, 6, 7, 14, 15): [[317, 681], [34, 163], [198, 618], [885, 149]]
(0, 8, 2, 1, 10, 4, 9, 12, 3, 6, 11, 5, 14, 13, 7, 15): [[599, 98], [806, 983], [750, 544], [519, 511]]
(0, 4, 2, 1, 6, 8, 5, 12, 3, 10, 7, 9, 14, 13, 11, 15): [[201, 276], [189, 42], [938, 819], [511, 546]]
(0, 2, 8, 1, 10, 3, 9, 4, 11, 6, 12, 5, 14, 7, 13, 15): [[840, 823], [145, 830], [604, 325], [625, 772]]
(0, 2, 4, 1, 8, 6, 3, 10, 5, 12, 9, 7, 14, 11, 13, 15): [[544, 699], [506, 559], [885, 589], [731, 865]]
(0, 8, 2, 10, 1, 4, 9, 12, 3, 6, 11, 14, 5, 13, 7, 15): [[712, 180], [288, 684], [753, 645], [140, 321]]
(0, 4, 2, 6, 1, 5, 3, 8, 7, 12, 10, 14, 9, 13, 11, 15): [[142, 815], [778, 494], [970, 820], [278, 618]]
(0, 8, 1, 9, 2, 10, 3, 4, 11, 12, 5, 13, 6, 14, 7, 15): [[888, 493], [88, 425], [346, 753], [918, 661]]
(0, 4, 8, 1, 2, 12, 5, 6, 9, 10, 3, 13, 14, 7, 11, 15): [[131, 306], [743, 531], [163, 670], [206, 687]]
(0, 8, 4, 12, 2, 1, 10, 6, 9, 5, 14, 13, 3, 11, 7, 15): [[610, 250], [182, 82], [531, 910], [323, 669]]
(0, 8, 2, 4, 10, 1, 12, 6, 9, 3, 14, 5, 11, 13, 7, 15): [[603, 479], [440, 824], [161, 157], [261, 884]]
(0, 4, 2, 6, 1, 5, 8, 12, 3, 7, 10, 14, 9, 13, 11, 15): [[541, 759], [850, 55], [931, 323], [665, 696]]
(0, 2, 1, 3, 4, 6, 5, 8, 7, 10, 9, 11, 12, 14, 13, 15): [[93, 424], [437, 794], [531, 53], [687, 611]]
(0, 8, 4, 1, 12, 2, 9, 10, 5, 6, 13, 3, 14, 11, 7, 15): [[629, 303], [299, 651], [220, 832], [203, 742]]
(0, 1, 8, 2, 9, 3, 4, 5, 10, 11, 12, 6, 13, 7, 14, 15): [[606, 833], [177, 763], [322, 593], [990, 239]]
(0, 8, 4, 1, 2, 12, 9, 10, 5, 6, 3, 13, 14, 11, 7, 15): [[879, 613], [353, 606], [220, 657], [312, 929]]
(0, 4, 1, 2, 5, 6, 3, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[273, 863], [340, 50], [256, 241], [333, 281]]
(0, 1, 2, 4, 3, 5, 6, 8, 7, 9, 10, 12, 11, 13, 14, 15): [[85, 265], [723, 921], [453, 350], [905, 682]]
(0, 1, 4, 8, 5, 2, 9, 3, 12, 6, 13, 10, 7, 11, 14, 15): [[22, 821], [28, 621], [5, 246], [608, 508]]
(0, 1, 8, 4, 2, 9, 5, 3, 12, 10, 6, 13, 11, 7, 14, 15): [[909, 711], [778, 669], [213, 219], [738, 370]]
(0, 1, 4, 5, 8, 2, 9, 3, 12, 6, 13, 7, 10, 11, 14, 15): [[230, 671], [337, 257], [319, 986], [897, 351]]
(0, 2, 8, 4, 10, 6, 12, 14, 1, 3, 9, 5, 11, 7, 13, 15): [[684, 655], [383, 409], [941, 313], [45, 878]]
(0, 1, 8, 4, 9, 5, 12, 2, 13, 3, 10, 6, 11, 7, 14, 15): [[103, 56], [189, 138], [211, 428], [589, 318]]
(0, 2, 4, 1, 6, 3, 8, 10, 5, 7, 12, 9, 14, 11, 13, 15): [[242, 559], [153, 190], [667, 180], [737, 939]]
(0, 2, 8, 1, 4, 10, 3, 9, 6, 12, 5, 11, 14, 7, 13, 15): [[242, 361], [198, 699], [286, 400], [335, 623]]
(0, 8, 2, 10, 1, 9, 3, 4, 11, 12, 6, 14, 5, 13, 7, 15): [[815, 182], [299, 612], [957, 437], [638, 522]]
(0, 2, 1, 8, 4, 3, 10, 6, 9, 5, 12, 11, 7, 14, 13, 15): [[760, 992], [287, 463], [790, 164], [399, 477]]
(0, 4, 1, 8, 5, 2, 12, 9, 6, 3, 13, 10, 7, 14, 11, 15): [[540, 842], [913, 552], [327, 875], [507, 406]]
(0, 8, 2, 1, 10, 9, 3, 11, 4, 12, 6, 5, 14, 13, 7, 15): [[204, 149], [149, 877], [692, 541], [899, 994]]
(0, 8, 1, 4, 9, 2, 12, 10, 5, 3, 13, 6, 11, 14, 7, 15): [[529, 155], [737, 910], [446, 835], [707, 862]]
(0, 4, 8, 2, 12, 6, 1, 5, 10, 14, 9, 3, 13, 7, 11, 15): [[426, 377], [645, 188], [425, 536], [345, 758]]
(0, 8, 1, 9, 4, 12, 5, 2, 13, 10, 3, 11, 6, 14, 7, 15): [[528, 117], [189, 958], [86, 645], [762, 211]]
(0, 1, 8, 9, 4, 5, 12, 2, 13, 3, 10, 11, 6, 7, 14, 15): [[902, 908], [380, 725], [101, 524], [308, 23]]
(0, 8, 2, 10, 4, 1, 12, 9, 6, 3, 14, 11, 5, 13, 7, 15): [[795, 323], [363, 650], [585, 523], [333, 710]]
(0, 4, 2, 6, 8, 1, 12, 10, 5, 3, 14, 7, 9, 13, 11, 15): [[329, 330], [919, 225], [766, 197], [225, 311]]
(0, 2, 1, 4, 3, 6, 8, 5, 10, 7, 9, 12, 11, 14, 13, 15): [[387, 998], [763, 805], [861, 415], [246, 202]]
(0, 2, 4, 8, 6, 10, 12, 1, 14, 3, 5, 9, 7, 11, 13, 15): [[409, 239], [897, 496], [468, 138], [609, 970]]
(0, 2, 1, 4, 3, 6, 8, 10, 5, 7, 9, 12, 11, 14, 13, 15): [[480, 808], [244, 246], [763, 172], [904, 903]]
(0, 4, 1, 5, 2, 6, 3, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[863, 963], [859, 97], [317, 185], [727, 170]]
(0, 2, 1, 4, 3, 8, 6, 10, 5, 9, 7, 12, 11, 14, 13, 15): [[379, 609], [660, 734], [537, 149], [825, 714]]
(0, 1, 2, 4, 3, 5, 8, 6, 9, 7, 10, 12, 11, 13, 14, 15): [[265, 867], [442, 617], [941, 956], [724, 157]]
(0, 4, 1, 2, 5, 6, 8, 3, 12, 7, 9, 10, 13, 14, 11, 15): [[98, 454], [295, 111], [352, 592], [566, 675]]
(0, 2, 1, 8, 3, 10, 4, 6, 9, 11, 5, 12, 7, 14, 13, 15): [[136, 481], [87, 432], [991, 93], [298, 974]]
(0, 4, 1, 5, 2, 6, 8, 3, 12, 7, 9, 13, 10, 14, 11, 15): [[77, 355], [656, 153], [282, 752], [383, 325]]
(0, 8, 1, 9, 4, 2, 12, 5, 10, 3, 13, 11, 6, 14, 7, 15): [[603, 588], [205, 628], [95, 655], [429, 437]]
(0, 1, 4, 5, 2, 3, 6, 8, 7, 9, 12, 13, 10, 11, 14, 15): [[658, 782], [426, 88], [843, 569], [726, 110]]
(0, 1, 4, 5, 2, 3, 8, 9, 6, 7, 12, 13, 10, 11, 14, 15): [[294, 790], [380, 358], [680, 896], [475, 39]]
(0, 2, 4, 6, 8, 10, 12, 1, 14, 3, 5, 7, 9, 11, 13, 15): [[269, 865], [611, 394], [953, 490], [73, 507]]
(0, 2, 4, 6, 1, 8, 3, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[611, 932], [970, 318], [776, 179], [217, 248]]
(0, 2, 4, 1, 6, 8, 3, 10, 5, 12, 7, 9, 14, 11, 13, 15): [[339, 727], [646, 822], [963, 307], [405, 803]]
(0, 4, 1, 8, 2, 5, 12, 6, 9, 3, 10, 13, 7, 14, 11, 15): [[373, 555], [970, 375], [290, 444], [164, 213]]
(0, 8, 2, 4, 10, 12, 6, 14, 1, 9, 3, 5, 11, 13, 7, 15): [[619, 105], [835, 636], [944, 709], [20, 882]]
(0, 1, 4, 2, 5, 3, 8, 9, 6, 7, 12, 10, 13, 11, 14, 15): [[208, 303], [318, 355], [699, 827], [257, 26]]
(0, 2, 4, 8, 6, 1, 10, 3, 12, 5, 14, 9, 7, 11, 13, 15): [[168, 147], [657, 362], [761, 231], [723, 876]]
(0, 2, 4, 8, 6, 1, 10, 12, 3, 5, 14, 9, 7, 11, 13, 15): [[976, 876], [787, 442], [755, 261], [646, 933]]
(0, 8, 1, 9, 4, 12, 2, 5, 10, 13, 3, 11, 6, 14, 7, 15): [[693, 222], [567, 848], [44, 117], [658, 460]]
(0, 1, 4, 5, 8, 9, 2, 3, 12, 13, 6, 7, 10, 11, 14, 15): [[520, 752], [697, 200], [411, 706], [749, 38]]
(0, 4, 2, 1, 8, 6, 5, 12, 3, 10, 9, 7, 14, 13, 11, 15): [[369, 450], [934, 310], [857, 579], [686, 683]]
(0, 2, 1, 4, 8, 3, 6, 10, 5, 9, 12, 7, 11, 14, 13, 15): [[778, 882], [951, 981], [247, 103], [823, 420]]
(0, 1, 8, 2, 9, 3, 4, 10, 5, 11, 12, 6, 13, 7, 14, 15): [[943, 579], [363, 519], [831, 646], [255, 48]]
(0, 1, 2, 3, 8, 9, 4, 5, 10, 11, 6, 7, 12, 13, 14, 15): [[229, 617], [243, 722], [627, 911], [918, 3]]
(0, 1, 2, 3, 8, 4, 9, 5, 10, 6, 11, 7, 12, 13, 14, 15): [[54, 644], [42, 677], [116, 509], [423, 324]]
(0, 1, 2, 4, 3, 5, 8, 9, 6, 7, 10, 12, 11, 13, 14, 15): [[380, 616], [609, 646], [894, 784], [984, 261]]
(0, 8, 2, 4, 10, 1, 12, 9, 6, 3, 14, 5, 11, 13, 7, 15): [[946, 266], [168, 180], [824, 614], [768, 992]]
(0, 2, 1, 3, 4, 6, 8, 5, 10, 7, 9, 11, 12, 14, 13, 15): [[820, 277], [542, 148], [788, 40], [581, 41]]
(0, 8, 2, 1, 10, 9, 4, 12, 3, 11, 6, 5, 14, 13, 7, 15): [[937, 259], [76, 216], [780, 963], [122, 223]]
(0, 8, 4, 1, 12, 2, 9, 5, 10, 6, 13, 3, 14, 11, 7, 15): [[979, 493], [426, 295], [339, 633], [586, 804]]
(0, 4, 1, 5, 8, 2, 12, 9, 6, 3, 13, 7, 10, 14, 11, 15): [[279, 539], [988, 409], [293, 695], [340, 149]]
(0, 2, 8, 1, 10, 4, 3, 9, 6, 12, 11, 5, 14, 7, 13, 15): [[368, 465], [197, 759], [817, 504], [340, 807]]
(0, 4, 1, 8, 5, 12, 2, 9, 6, 13, 3, 10, 7, 14, 11, 15): [[486, 762], [746, 593], [122, 536], [673, 916]]
(0, 1, 2, 8, 3, 9, 4, 5, 10, 11, 6, 12, 7, 13, 14, 15): [[529, 434], [302, 440], [895, 667], [611, 135]]
(0, 8, 1, 2, 9, 10, 3, 4, 11, 12, 5, 6, 13, 14, 7, 15): [[571, 445], [124, 552], [551, 935], [805, 817]]
(0, 2, 8, 10, 4, 1, 6, 3, 12, 9, 14, 11, 5, 7, 13, 15): [[202, 177], [213, 633], [727, 140], [247, 748]]
(0, 1, 4, 2, 5, 8, 3, 9, 6, 12, 7, 10, 13, 11, 14, 15): [[526, 467], [959, 581], [408, 309], [624, 108]]
(0, 4, 8, 1, 2, 12, 5, 9, 6, 10, 3, 13, 14, 7, 11, 15): [[420, 797], [465, 764], [133, 635], [151, 385]]
(0, 8, 4, 12, 1, 9, 2, 5, 10, 13, 6, 14, 3, 11, 7, 15): [[787, 156], [717, 704], [42, 624], [68, 579]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 10, 14, 3, 7, 11, 15): [[346, 236], [993, 367], [30, 150], [429, 700]]
(0, 8, 4, 12, 2, 10, 1, 6, 9, 14, 5, 13, 3, 11, 7, 15): [[737, 176], [326, 164], [823, 737], [439, 682]]
(0, 4, 8, 2, 1, 12, 6, 10, 5, 9, 3, 14, 13, 7, 11, 15): [[933, 914], [645, 603], [119, 164], [328, 823]]
(0, 2, 4, 6, 8, 10, 1, 12, 3, 14, 5, 7, 9, 11, 13, 15): [[436, 634], [798, 737], [760, 192], [160, 532]]
(0, 2, 1, 3, 8, 4, 10, 9, 6, 5, 11, 7, 12, 14, 13, 15): [[136, 849], [86, 989], [621, 542], [416, 366]]
(0, 4, 2, 8, 6, 1, 12, 5, 10, 3, 14, 9, 7, 13, 11, 15): [[658, 986], [714, 266], [834, 738], [474, 910]]
(0, 8, 1, 2, 9, 4, 10, 12, 3, 5, 11, 6, 13, 14, 7, 15): [[350, 83], [209, 394], [334, 516], [755, 854]]
(0, 2, 1, 3, 8, 10, 9, 4, 11, 6, 5, 7, 12, 14, 13, 15): [[271, 382], [249, 936], [442, 62], [368, 312]]
(0, 4, 2, 8, 6, 1, 12, 10, 5, 3, 14, 9, 7, 13, 11, 15): [[257, 997], [425, 559], [578, 997], [146, 972]]
(0, 1, 8, 9, 2, 3, 10, 4, 11, 5, 12, 13, 6, 7, 14, 15): [[233, 144], [110, 677], [226, 556], [649, 341]]
(0, 8, 4, 12, 1, 2, 9, 5, 10, 6, 13, 14, 3, 11, 7, 15): [[888, 326], [768, 330], [414, 684], [707, 792]]
(0, 1, 2, 4, 3, 8, 5, 6, 9, 10, 7, 12, 11, 13, 14, 15): [[372, 108], [416, 85], [957, 139], [849, 65]]
(0, 8, 4, 1, 12, 9, 2, 10, 5, 13, 6, 3, 14, 11, 7, 15): [[211, 30], [679, 949], [214, 474], [180, 274]]
(0, 1, 8, 4, 9, 5, 2, 3, 12, 13, 10, 6, 11, 7, 14, 15): [[173, 612], [117, 467], [121, 591], [608, 106]]
(0, 4, 2, 6, 8, 12, 1, 10, 5, 14, 3, 7, 9, 13, 11, 15): [[590, 992], [238, 69], [736, 575], [209, 753]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 10, 14, 3, 7, 11, 15): [[242, 762], [897, 613], [35, 920], [93, 640]]
(0, 8, 2, 4, 10, 12, 1, 6, 9, 14, 3, 5, 11, 13, 7, 15): [[498, 326], [874, 871], [913, 867], [89, 255]]
(0, 2, 8, 10, 1, 4, 3, 9, 6, 12, 11, 14, 5, 7, 13, 15): [[839, 627], [159, 436], [670, 449], [227, 576]]
(0, 8, 4, 2, 12, 1, 10, 6, 9, 5, 14, 3, 13, 11, 7, 15): [[373, 133], [478, 225], [394, 253], [470, 484]]
(0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 11, 12, 13, 14, 15): [[335, 668], [527, 627], [896, 481], [632, 147]]
(0, 8, 4, 12, 1, 9, 5, 2, 13, 10, 6, 14, 3, 11, 7, 15): [[679, 80], [901, 450], [338, 879], [680, 837]]
(0, 2, 8, 1, 10, 4, 3, 6, 9, 12, 11, 5, 14, 7, 13, 15): [[958, 916], [385, 822], [28, 11], [579, 996]]
(0, 2, 4, 8, 6, 10, 1, 3, 12, 14, 5, 9, 7, 11, 13, 15): [[24, 269], [75, 647], [911, 753], [37, 902]]
(0, 4, 2, 8, 6, 12, 1, 5, 10, 14, 3, 9, 7, 13, 11, 15): [[917, 949], [626, 148], [717, 611], [400, 763]]
(0, 2, 1, 3, 4, 8, 6, 10, 5, 9, 7, 11, 12, 14, 13, 15): [[56, 537], [97, 821], [913, 226], [147, 601]]
(0, 4, 8, 12, 1, 2, 5, 9, 6, 10, 13, 14, 3, 7, 11, 15): [[678, 242], [955, 335], [486, 695], [696, 580]]
(0, 2, 8, 10, 1, 3, 9, 4, 11, 6, 12, 14, 5, 7, 13, 15): [[713, 143], [519, 357], [103, 6], [392, 155]]
(0, 8, 4, 2, 12, 1, 10, 9, 6, 5, 14, 3, 13, 11, 7, 15): [[571, 201], [581, 882], [277, 491], [407, 995]]
(0, 4, 2, 6, 8, 12, 10, 1, 14, 5, 3, 7, 9, 13, 11, 15): [[284, 918], [901, 596], [981, 709], [129, 879]]
(0, 1, 4, 5, 2, 8, 3, 6, 9, 12, 7, 13, 10, 11, 14, 15): [[255, 889], [995, 614], [444, 941], [940, 473]]
(0, 2, 1, 4, 3, 8, 6, 5, 10, 9, 7, 12, 11, 14, 13, 15): [[108, 514], [142, 297], [450, 553], [390, 548]]
(0, 1, 2, 8, 3, 4, 9, 5, 10, 6, 11, 12, 7, 13, 14, 15): [[290, 884], [211, 922], [202, 372], [692, 486]]
(0, 1, 2, 3, 8, 9, 10, 4, 11, 5, 6, 7, 12, 13, 14, 15): [[447, 977], [131, 936], [538, 606], [658, 199]]
(0, 8, 1, 9, 2, 4, 10, 3, 12, 5, 11, 13, 6, 14, 7, 15): [[33, 14], [427, 745], [746, 872], [733, 343]]
(0, 4, 2, 1, 6, 5, 8, 12, 3, 7, 10, 9, 14, 13, 11, 15): [[260, 469], [267, 42], [794, 612], [749, 747]]
(0, 4, 2, 6, 1, 5, 8, 3, 12, 7, 10, 14, 9, 13, 11, 15): [[198, 752], [579, 94], [741, 413], [108, 270]]
(0, 2, 1, 8, 3, 4, 10, 6, 9, 5, 11, 12, 7, 14, 13, 15): [[394, 742], [106, 278], [846, 359], [870, 973]]
(0, 1, 2, 4, 3, 8, 5, 9, 6, 10, 7, 12, 11, 13, 14, 15): [[304, 808], [273, 522], [663, 961], [694, 288]]
